Seville, Spain
37.36, -5.96

     Day [#],    Time [hr],       Ta [K],      Pa [Pa],    Ib [W/m2]
         241,     6.166667,     294.7971,    101240.94,      38.7684
         241,     6.333333,     294.7255,    101240.94,     106.8250
         241,     6.500000,     294.6667,    101240.94,     169.6583
         241,     6.666667,     294.6214,    101240.94,     220.4746
         241,     6.833333,     294.5904,    101240.94,     272.7482
         241,     7.000000,     294.5744,    101240.94,     321.9491
         241,     7.166667,     294.5737,    101240.94,     369.3969
         241,     7.333333,     294.5888,    101240.94,     414.5131
         241,     7.500000,     294.6198,    101240.94,     459.9200
         241,     7.666667,     294.6668,    101240.94,     499.6907
         241,     7.833333,     294.7296,    101240.94,     530.0111
         241,     8.000000,     294.8082,    101240.94,     552.2849
         241,     8.166667,     294.9023,    101240.94,     578.1803
         241,     8.333333,     295.0116,    101240.94,     611.2319
         241,     8.500000,     295.1357,    101240.94,     628.3136
         241,     8.666667,     295.2745,    101240.94,     642.0842
         241,     8.833333,     295.4274,    101240.94,     658.0350
         241,     9.000000,     295.5943,    101240.94,     679.0235
         241,     9.166667,     295.7748,    101240.94,     696.6708
         241,     9.333333,     295.9686,    101240.94,     707.3271
         241,     9.500000,     296.1754,    101240.94,     720.8979
         241,     9.666667,     296.3950,    101240.94,     732.3886
         241,     9.833333,     296.6269,    101240.94,     734.5494
         241,    10.000000,     296.8709,    101240.94,     741.0440
         241,    10.166667,     297.1264,    101240.94,     748.2814
         241,    10.333333,     297.3929,    101240.94,     755.5408
         241,    10.500000,     297.6697,    101240.94,     770.8575
         241,    10.666667,     297.9562,    101240.94,     780.3877
         241,    10.833333,     298.2514,    101240.94,     778.1851
         241,    11.000000,     298.5544,    101240.94,     777.4514
         241,    11.166667,     298.8641,    101240.94,     781.1223
         241,    11.333333,     299.1793,    101240.94,     789.2176
         241,    11.500000,     299.4987,    101240.94,     784.7987
         241,    11.666667,     299.8211,    101240.94,     778.9191
         241,    11.833333,     300.1449,    101240.94,     780.3877
         241,    12.000000,     300.4688,    101240.94,     791.4300
         241,    12.166667,     300.7912,    101240.94,     788.4806
         241,    12.333333,     301.1106,    101240.94,     762.0932
         241,    12.500000,     301.4255,    101240.94,     806.9714
         241,    12.666667,     301.7344,    101240.94,     826.3451
         241,    12.833333,     302.0359,    101240.94,     768.6634
