Kuraymat, Egypt
29.24, 31.22

     Day [#],    Time [hr],       Ta [K],      Pa [Pa],    Ib [W/m2]
          82,    18.166667,     293.2617,    100606.78,       0.0000
          82,    18.333333,     293.1077,    100606.78,       0.0000
          82,    18.500000,     292.9697,    100606.78,       0.0000
          82,    18.666667,     292.8423,    100606.78,       0.0000
          82,    18.833333,     292.7203,    100606.78,       0.0000
          82,    19.000000,     292.5983,    100606.78,       0.0000
          82,    19.166667,     292.4733,    100606.78,       0.0000
          82,    19.333333,     292.3453,    100606.78,       0.0000
          82,    19.500000,     292.2153,    100606.78,       0.0000
          82,    19.666667,     292.0847,    100606.78,       0.0000
          82,    19.833333,     291.9547,    100606.78,       0.0000
          82,    20.000000,     291.8267,    100606.78,       0.0000
          82,    20.166667,     291.7017,    100606.78,       0.0000
          82,    20.333333,     291.5797,    100606.78,       0.0000
          82,    20.500000,     291.4597,    100606.78,       0.0000
          82,    20.666667,     291.3403,    100606.78,       0.0000
          82,    20.833333,     291.2203,    100606.78,       0.0000
          82,    21.000000,     291.0983,    100606.78,       0.0000
          82,    21.166667,     290.9733,    100606.78,       0.0000
          82,    21.333333,     290.8453,    100606.78,       0.0000
          82,    21.500000,     290.7153,    100606.78,       0.0000
          82,    21.666667,     290.5847,    100606.78,       0.0000
          82,    21.833333,     290.4547,    100606.78,       0.0000
          82,    22.000000,     290.3267,    100606.78,       0.0000
          82,    22.166667,     290.2017,    100606.78,       0.0000
          82,    22.333333,     290.0797,    100606.78,       0.0000
          82,    22.500000,     289.9597,    100606.78,       0.0000
          82,    22.666667,     289.8403,    100606.78,       0.0000
          82,    22.833333,     289.7203,    100606.78,       0.0000
          82,    23.000000,     289.5983,    100606.78,       0.0000
          82,    23.166667,     289.4733,    100606.78,       0.0000
          82,    23.333333,     289.3453,    100606.78,       0.0000
          82,    23.500000,     289.2160,    100606.78,       0.0000
          82,    23.666667,     289.0880,    100606.78,       0.0000
          82,    23.833333,     288.9640,    100606.78,       0.0000
          83,     0.000000,     288.8467,    100606.78,       0.0000
          83,     0.166667,     288.7383,    100606.78,       0.0000
          83,     0.333333,     288.6390,    100606.78,       0.0000
          83,     0.500000,     288.5463,    100606.78,       0.0000
          83,     0.666667,     288.4577,    100606.78,       0.0000
          83,     0.833333,     288.3703,    100606.78,       0.0000
          83,     1.000000,     288.2817,    100606.78,       0.0000
          83,     1.166667,     288.1900,    100606.78,       0.0000
          83,     1.333333,     288.0953,    100606.78,       0.0000
          83,     1.500000,     287.9980,    100606.78,       0.0000
          83,     1.666667,     287.8980,    100606.78,       0.0000
          83,     1.833333,     287.7953,    100606.78,       0.0000
          83,     2.000000,     287.6900,    100606.78,       0.0000
          83,     2.166667,     287.5817,    100606.78,       0.0000
          83,     2.333333,     287.4703,    100606.78,       0.0000
          83,     2.500000,     287.3570,    100606.78,       0.0000
          83,     2.666667,     287.2430,    100606.78,       0.0000
          83,     2.833333,     287.1297,    100606.78,       0.0000
          83,     3.000000,     287.0183,    100606.78,       0.0000
          83,     3.166667,     286.9100,    100606.78,       0.0000
          83,     3.333333,     286.8047,    100606.78,       0.0000
          83,     3.500000,     286.7017,    100606.78,       0.0000
          83,     3.666667,     286.6003,    100606.78,       0.0000
          83,     3.833333,     286.5000,    100606.78,       0.0000
          83,     4.000000,     286.4000,    100606.78,       0.0000
          83,     4.166667,     286.3000,    100606.78,       0.0000
          83,     4.333333,     286.2000,    100606.78,       0.0000
          83,     4.500000,     286.1000,    100606.78,       0.0000
          83,     4.666667,     286.0000,    100606.78,       0.0000
          83,     4.833333,     285.9000,    100606.78,       0.0000
          83,     5.000000,     285.8000,    100606.78,       0.0000
          83,     5.166667,     285.7000,    100606.78,       0.0000
          83,     5.333333,     285.6000,    100606.78,       0.0000
          83,     5.500000,     285.5043,    100606.78,       0.0000
          83,     5.666667,     285.4217,    100606.78,       0.0000
          83,     5.833333,     285.3607,    100606.78,       0.0000
          83,     6.000000,     285.3300,    100606.78,       0.0000
          83,     6.166667,     285.3383,    100606.78,      63.5885
          83,     6.333333,     285.3857,    100606.78,      60.8971
          83,     6.500000,     285.4663,    100606.78,      76.2166
          83,     6.666667,     285.5777,    100606.78,     115.0334
          83,     6.833333,     285.7170,    100606.78,     151.2004
          83,     7.000000,     285.8817,    100606.78,     189.8586
          83,     7.166667,     286.0733,    100606.78,     244.6700
          83,     7.333333,     286.2920,    100606.78,     324.2740
          83,     7.500000,     286.5343,    100606.78,     381.9071
          83,     7.666667,     286.7997,    100606.78,     380.5924
          83,     7.833333,     287.0873,    100606.78,     495.9029
          83,     8.000000,     287.3967,    100606.78,     613.5822
          83,     8.166667,     287.7300,    100606.78,     653.8151
          83,     8.333333,     288.0873,    100606.78,     695.9543
          83,     8.500000,     288.4617,    100606.78,     723.8112
          83,     8.666667,     288.8443,    100606.78,     722.0753
          83,     8.833333,     289.2267,    100606.78,     734.2125
          83,     9.000000,     289.6000,    100606.78,     763.5572
          83,     9.166667,     289.9583,    100606.78,     813.2191
          83,     9.333333,     290.3017,    100606.78,     826.8375
          83,     9.500000,     290.6330,    100606.78,     823.4361
          83,     9.666667,     290.9550,    100606.78,     810.9461
          83,     9.833333,     291.2703,    100606.78,     814.3553
          83,    10.000000,     291.5817,    100606.78,     827.4043
          83,    10.166667,     291.8900,    100606.78,     847.2035
          83,    10.333333,     292.1953,    100606.78,     850.5908
          83,    10.500000,     292.4977,    100606.78,     851.7195
          83,    10.666667,     292.7963,    100606.78,     858.4871
          83,    10.833333,     293.0907,    100606.78,     868.0613
          83,    11.000000,     293.3800,    100606.78,     872.5616
          83,    11.166667,     293.6633,    100606.78,     865.8099
          83,    11.333333,     293.9407,    100606.78,     871.9992
          83,    11.500000,     294.2117,    100606.78,     875.3726
          83,    11.666667,     294.4743,    100606.78,     868.6240
          83,    11.833333,     294.7267,    100606.78,     879.8675
          83,    12.000000,     294.9667,    100606.78,     887.1648
          83,    12.166667,     295.1917,    100606.78,     878.7441
          83,    12.333333,     295.4017,    100606.78,     871.4368
          83,    12.500000,     295.5983,    100606.78,     869.1867
          83,    12.666667,     295.7817,    100606.78,     872.5616
          83,    12.833333,     295.9517,    100606.78,     868.0613
          83,    13.000000,     296.1083,    100606.78,     862.9945
          83,    13.166667,     296.2500,    100606.78,     860.1777
          83,    13.333333,     296.3767,    100606.78,     848.3328
          83,    13.500000,     296.4903,    100606.78,     834.7663
          83,    13.666667,     296.5917,    100606.78,     821.7346
          83,    13.833333,     296.6813,    100606.78,     807.5348
          83,    14.000000,     296.7600,    100606.78,     794.4378
          83,    14.166667,     296.8267,    100606.78,     784.1651
          83,    14.333333,     296.8813,    100606.78,     769.2901
          83,    14.500000,     296.9247,    100606.78,     752.0710
          83,    14.666667,     296.9553,    100606.78,     734.7896
          83,    14.833333,     296.9720,    100606.78,     713.3858
          83,    15.000000,     296.9733,    100606.78,     693.0421
          83,    15.166667,     296.9567,    100606.78,     676.1106
          83,    15.333333,     296.9220,    100606.78,     655.5800
          83,    15.500000,     296.8707,    100606.78,     634.9380
          83,    15.666667,     296.8013,    100606.78,     615.3669
          83,    15.833333,     296.7127,    100606.78,     581.2934
          83,    16.000000,     296.6033,    100606.78,     552.3100
          83,    16.166667,     296.4700,    100606.78,     535.8789
          83,    16.333333,     296.3127,    100606.78,     508.8868
          83,    16.500000,     296.1360,    100606.78,     476.6065
          83,    16.666667,     295.9440,    100606.78,     442.5882
          83,    16.833333,     295.7407,    100606.78,     409.9219
