Calama, Chile
-22.50 , -68.90
      
     Day [#],     Time [h],       Ta [K],     Pa [kPa],    Ib [W/m2],    Ig [W/m2],    Id [W/m2],
    224.0000 ,      22.0000 ,     281.5000 ,      76.0918 ,       0.0000 ,       0.0000 ,       0.0000 ,
    224.0000 ,      23.0000 ,     280.9000 ,      76.0918 ,       0.0000 ,       0.0000 ,       0.0000 ,
    224.0000 ,       0.0000 ,     280.3500 ,      76.0918 ,       0.0000 ,       0.0000 ,       0.0000 ,
    225.0000 ,       1.0000 ,     279.8000 ,      76.0918 ,       0.0000 ,       0.0000 ,       0.0000 ,
    225.0000 ,       2.0000 ,     279.3500 ,      76.1411 ,       0.0000 ,       0.0000 ,       0.0000 ,
    225.0000 ,       3.0000 ,     279.0500 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    225.0000 ,       4.0000 ,     278.7500 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    225.0000 ,       5.0000 ,     278.5000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    225.0000 ,       6.0000 ,     278.6000 ,      76.1905 ,       0.0000 ,      32.0000 ,      32.0000 ,
    225.0000 ,       7.0000 ,     279.6500 ,      76.1905 ,     511.0000 ,     287.0000 ,     128.1561 ,
    225.0000 ,       8.0000 ,     281.2500 ,      76.1905 ,     890.0000 ,     504.0000 ,      56.9981 ,
    225.0000 ,       9.0000 ,     282.6500 ,      76.1905 ,     934.0000 ,     679.0000 ,      69.3678 ,
    225.0000 ,      10.0000 ,     283.8000 ,      76.1905 ,     947.0000 ,     792.0000 ,      79.8742 ,
    225.0000 ,      11.0000 ,     284.7500 ,      76.1905 ,     950.0000 ,     839.0000 ,      85.3714 ,
    225.0000 ,      12.0000 ,     285.4500 ,      76.1905 ,     951.0000 ,     818.0000 ,      82.0846 ,
    225.0000 ,      13.0000 ,     285.8000 ,      76.1905 ,     943.0000 ,     728.0000 ,      72.6840 ,
    225.0000 ,      14.0000 ,     285.8500 ,      76.1905 ,     913.0000 ,     573.0000 ,      59.9384 ,
    225.0000 ,      15.0000 ,     285.5500 ,      76.1905 ,     827.0000 ,     367.0000 ,      49.4576 ,
    225.0000 ,      16.0000 ,     284.8500 ,      76.1905 ,     610.0000 ,     141.0000 ,      35.4036 ,
    225.0000 ,      17.0000 ,     283.8500 ,      76.1905 ,       0.0000 ,       1.0000 ,       1.0000 ,
    225.0000 ,      18.0000 ,     283.0500 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    225.0000 ,      19.0000 ,     282.5000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    225.0000 ,      20.0000 ,     281.9500 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    225.0000 ,      21.0000 ,     281.4000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    225.0000 ,      22.0000 ,     280.8500 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    225.0000 ,      23.0000 ,     280.4000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    225.0000 ,       0.0000 ,     280.0000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    226.0000 ,       1.0000 ,     279.6500 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    226.0000 ,       2.0000 ,     279.4000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    226.0000 ,       3.0000 ,     279.2000 ,      76.2398 ,       0.0000 ,       0.0000 ,       0.0000 ,
    226.0000 ,       4.0000 ,     279.0000 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    226.0000 ,       5.0000 ,     278.8500 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    226.0000 ,       6.0000 ,     279.0500 ,      76.2892 ,       0.0000 ,      35.0000 ,      35.0000 ,
    226.0000 ,       7.0000 ,     280.2500 ,      76.2892 ,     506.0000 ,     303.0000 ,     144.1235 ,
    226.0000 ,       8.0000 ,     282.0500 ,      76.2892 ,     917.0000 ,     532.0000 ,      68.4093 ,
    226.0000 ,       9.0000 ,     283.6000 ,      76.2892 ,     964.0000 ,     714.0000 ,      81.5311 ,
    226.0000 ,      10.0000 ,     284.9500 ,      76.2892 ,     984.0000 ,     835.0000 ,      91.7493 ,
    226.0000 ,      11.0000 ,     286.0500 ,      76.2892 ,     989.0000 ,     884.0000 ,      96.2300 ,
    226.0000 ,      12.0000 ,     286.8000 ,      76.2892 ,     987.0000 ,     861.0000 ,      94.2313 ,
    226.0000 ,      13.0000 ,     287.2500 ,      76.2892 ,     973.0000 ,     763.0000 ,      84.1528 ,
    226.0000 ,      14.0000 ,     287.3500 ,      76.2892 ,     937.0000 ,     599.0000 ,      70.1779 ,
    226.0000 ,      15.0000 ,     287.0500 ,      76.2892 ,     843.0000 ,     383.0000 ,      57.5746 ,
    226.0000 ,      16.0000 ,     286.3000 ,      76.2892 ,     624.0000 ,     147.0000 ,      37.9234 ,
    226.0000 ,      17.0000 ,     285.2500 ,      76.2892 ,       0.0000 ,       1.0000 ,       1.0000 ,
    226.0000 ,      18.0000 ,     284.3500 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    226.0000 ,      19.0000 ,     283.7000 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    226.0000 ,      20.0000 ,     283.1000 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    226.0000 ,      21.0000 ,     282.4500 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    226.0000 ,      22.0000 ,     281.8000 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    226.0000 ,      23.0000 ,     281.2500 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    226.0000 ,       0.0000 ,     280.6500 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    227.0000 ,       1.0000 ,     280.0000 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    227.0000 ,       2.0000 ,     279.5500 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    227.0000 ,       3.0000 ,     279.2500 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    227.0000 ,       4.0000 ,     279.0000 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    227.0000 ,       5.0000 ,     278.7500 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    227.0000 ,       6.0000 ,     278.8500 ,      76.2892 ,       0.0000 ,      36.0000 ,      36.0000 ,
    227.0000 ,       7.0000 ,     279.9500 ,      76.2398 ,     510.0000 ,     303.0000 ,     141.2379 ,
    227.0000 ,       8.0000 ,     281.6000 ,      76.1905 ,     914.0000 ,     528.0000 ,      62.8610 ,
    227.0000 ,       9.0000 ,     283.0500 ,      76.1905 ,     958.0000 ,     707.0000 ,      75.1930 ,
    227.0000 ,      10.0000 ,     284.2500 ,      76.1905 ,     974.0000 ,     824.0000 ,      85.0052 ,
    227.0000 ,      11.0000 ,     285.2500 ,      76.1905 ,     981.0000 ,     874.0000 ,      89.4064 ,
    227.0000 ,      12.0000 ,     285.9500 ,      76.1905 ,     979.0000 ,     851.0000 ,      87.4667 ,
    227.0000 ,      13.0000 ,     286.3000 ,      76.1905 ,     964.0000 ,     752.0000 ,      76.7740 ,
    227.0000 ,      14.0000 ,     286.3500 ,      76.1905 ,     933.0000 ,     594.0000 ,      65.1788 ,
    227.0000 ,      15.0000 ,     286.0500 ,      76.1905 ,     842.0000 ,     381.0000 ,      54.2340 ,
    227.0000 ,      16.0000 ,     285.3000 ,      76.1905 ,     627.0000 ,     149.0000 ,      38.3465 ,
    227.0000 ,      17.0000 ,     284.2500 ,      76.1905 ,       0.0000 ,       1.0000 ,       1.0000 ,
    227.0000 ,      18.0000 ,     283.4000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    227.0000 ,      19.0000 ,     282.8000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    227.0000 ,      20.0000 ,     282.2000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    227.0000 ,      21.0000 ,     281.6000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    227.0000 ,      22.0000 ,     281.0000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    227.0000 ,      23.0000 ,     280.5000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    227.0000 ,       0.0000 ,     280.0500 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    228.0000 ,       1.0000 ,     279.6000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    228.0000 ,       2.0000 ,     279.2500 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    228.0000 ,       3.0000 ,     278.9500 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    228.0000 ,       4.0000 ,     278.7500 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    228.0000 ,       5.0000 ,     278.6000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
    228.0000 ,       6.0000 ,     278.7000 ,      76.1905 ,       0.0000 ,      37.0000 ,      37.0000 ,
    228.0000 ,       7.0000 ,     279.8500 ,      76.1905 ,     515.0000 ,     304.0000 ,     138.9764 ,
    228.0000 ,       8.0000 ,     281.6000 ,      76.1905 ,     911.0000 ,     528.0000 ,      61.2878 ,
    228.0000 ,       9.0000 ,     283.1000 ,      76.1905 ,     956.0000 ,     708.0000 ,      74.2067 ,
    228.0000 ,      10.0000 ,     284.3500 ,      76.1905 ,     973.0000 ,     825.0000 ,      83.4422 ,
    228.0000 ,      11.0000 ,     285.3500 ,      76.1905 ,     975.0000 ,     871.0000 ,      88.0121 ,
    228.0000 ,      12.0000 ,     286.0500 ,      76.1905 ,     971.0000 ,     845.0000 ,      84.7442 ,
    228.0000 ,      13.0000 ,     286.4500 ,      76.1905 ,     957.0000 ,     747.0000 ,      74.0406 ,
    228.0000 ,      14.0000 ,     286.5500 ,      76.1411 ,     925.0000 ,     588.0000 ,      61.4846 ,
    228.0000 ,      15.0000 ,     286.2000 ,      76.0918 ,     836.0000 ,     377.0000 ,      50.8596 ,
    228.0000 ,      16.0000 ,     285.4000 ,      76.0424 ,     623.0000 ,     147.0000 ,      36.0164 ,
    228.0000 ,      17.0000 ,     284.3500 ,      75.9931 ,       0.0000 ,       1.0000 ,       1.0000 ,
    228.0000 ,      18.0000 ,     283.6500 ,      75.9437 ,       0.0000 ,       0.0000 ,       0.0000 ,
    228.0000 ,      19.0000 ,     283.4000 ,      75.8944 ,       0.0000 ,       0.0000 ,       0.0000 ,
    228.0000 ,      20.0000 ,     283.2000 ,      75.8944 ,       0.0000 ,       0.0000 ,       0.0000 ,
    228.0000 ,      21.0000 ,     282.9500 ,      75.8451 ,       0.0000 ,       0.0000 ,       0.0000 ,
    228.0000 ,      22.0000 ,     282.7000 ,      75.7957 ,       0.0000 ,       0.0000 ,       0.0000 ,
    228.0000 ,      23.0000 ,     282.6000 ,      75.7464 ,       0.0000 ,       0.0000 ,       0.0000 ,
    228.0000 ,       0.0000 ,     282.5500 ,      75.6970 ,       0.0000 ,       0.0000 ,       0.0000 ,
    229.0000 ,       1.0000 ,     282.5000 ,      75.6477 ,       0.0000 ,       0.0000 ,       0.0000 ,
    229.0000 ,       2.0000 ,     282.5000 ,      75.5983 ,       0.0000 ,       0.0000 ,       0.0000 ,
    229.0000 ,       3.0000 ,     282.5000 ,      75.5490 ,       0.0000 ,       0.0000 ,       0.0000 ,
    229.0000 ,       4.0000 ,     282.5000 ,      75.4996 ,       0.0000 ,       0.0000 ,       0.0000 ,
    229.0000 ,       5.0000 ,     282.5000 ,      75.4996 ,       0.0000 ,       0.0000 ,       0.0000 ,
    229.0000 ,       6.0000 ,     282.6000 ,      75.4503 ,       0.0000 ,      13.0000 ,      13.0000 ,
    229.0000 ,       7.0000 ,     283.0000 ,      75.4009 ,       0.0000 ,      93.0000 ,      93.0000 ,
    229.0000 ,       8.0000 ,     283.6000 ,      75.3516 ,       6.0000 ,     181.0000 ,     177.9055 ,
    229.0000 ,       9.0000 ,     284.1000 ,      75.3022 ,       3.0000 ,     203.0000 ,     201.0006 ,
    229.0000 ,      10.0000 ,     284.5500 ,      75.2529 ,      10.0000 ,     271.0000 ,     263.3442 ,
    229.0000 ,      11.0000 ,     284.9000 ,      75.2036 ,      11.0000 ,     265.0000 ,     256.1301 ,
    229.0000 ,      12.0000 ,     285.1000 ,      75.2529 ,       3.0000 ,     248.0000 ,     245.6419 ,
    229.0000 ,      13.0000 ,     285.1000 ,      75.3022 ,       0.0000 ,     123.0000 ,     123.0000 ,
    229.0000 ,      14.0000 ,     285.0000 ,      75.3516 ,       3.0000 ,     165.0000 ,     163.2852 ,
    229.0000 ,      15.0000 ,     284.9500 ,      75.4009 ,       0.0000 ,     105.0000 ,     105.0000 ,
    229.0000 ,      16.0000 ,     284.7500 ,      75.4503 ,       0.0000 ,      41.0000 ,      41.0000 ,
    229.0000 ,      17.0000 ,     284.4000 ,      75.4996 ,       0.0000 ,       1.0000 ,       1.0000 ,
    229.0000 ,      18.0000 ,     284.1000 ,      75.5490 ,       0.0000 ,       0.0000 ,       0.0000 ,
    229.0000 ,      19.0000 ,     283.8500 ,      75.5983 ,       0.0000 ,       0.0000 ,       0.0000 ,
    229.0000 ,      20.0000 ,     283.5500 ,      75.6477 ,       0.0000 ,       0.0000 ,       0.0000 ,
    229.0000 ,      21.0000 ,     283.2500 ,      75.6970 ,       0.0000 ,       0.0000 ,       0.0000 ,
    229.0000 ,      22.0000 ,     282.9500 ,      75.7464 ,       0.0000 ,       0.0000 ,       0.0000 ,
    229.0000 ,      23.0000 ,     282.6500 ,      75.7957 ,       0.0000 ,       0.0000 ,       0.0000 ,
    229.0000 ,       0.0000 ,     282.3000 ,      75.8451 ,       0.0000 ,       0.0000 ,       0.0000 ,
    230.0000 ,       1.0000 ,     281.9000 ,      75.8944 ,       0.0000 ,       0.0000 ,       0.0000 ,
    230.0000 ,       2.0000 ,     281.6000 ,      75.9437 ,       0.0000 ,       0.0000 ,       0.0000 ,
    230.0000 ,       3.0000 ,     281.4000 ,      75.9931 ,       0.0000 ,       0.0000 ,       0.0000 ,
    230.0000 ,       4.0000 ,     281.2000 ,      76.0424 ,       0.0000 ,       0.0000 ,       0.0000 ,
    230.0000 ,       5.0000 ,     281.0500 ,      76.0918 ,       0.0000 ,       0.0000 ,       0.0000 ,
    230.0000 ,       6.0000 ,     281.3000 ,      76.1411 ,       0.0000 ,      43.0000 ,      43.0000 ,
    230.0000 ,       7.0000 ,     282.5500 ,      76.1905 ,     519.0000 ,     323.0000 ,     153.2303 ,
    230.0000 ,       8.0000 ,     284.4000 ,      76.2398 ,     925.0000 ,     554.0000 ,      73.6899 ,
    230.0000 ,       9.0000 ,     286.0500 ,      76.2892 ,     970.0000 ,     736.0000 ,      86.1112 ,
    230.0000 ,      10.0000 ,     287.4000 ,      76.3385 ,     989.0000 ,     855.0000 ,      94.4196 ,
    230.0000 ,      11.0000 ,     288.4500 ,      76.4372 ,     993.0000 ,     903.0000 ,      99.0095 ,
    230.0000 ,      12.0000 ,     289.2000 ,      76.4372 ,     989.0000 ,     874.0000 ,      93.6047 ,
    230.0000 ,      13.0000 ,     289.6500 ,      76.3879 ,     975.0000 ,     775.0000 ,      84.0236 ,
    230.0000 ,      14.0000 ,     289.7500 ,      76.3879 ,     941.0000 ,     610.0000 ,      69.8739 ,
    230.0000 ,      15.0000 ,     289.4000 ,      76.3879 ,     851.0000 ,     394.0000 ,      58.5795 ,
    230.0000 ,      16.0000 ,     288.6000 ,      76.3879 ,     636.0000 ,     156.0000 ,      40.6164 ,
    230.0000 ,      17.0000 ,     287.5000 ,      76.3879 ,       0.0000 ,       1.0000 ,       1.0000 ,
    230.0000 ,      18.0000 ,     286.6500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    230.0000 ,      19.0000 ,     286.1000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    230.0000 ,      20.0000 ,     285.5500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    230.0000 ,      21.0000 ,     285.0000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    230.0000 ,      22.0000 ,     284.4000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    230.0000 ,      23.0000 ,     283.9000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    230.0000 ,       0.0000 ,     283.4000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    231.0000 ,       1.0000 ,     282.8500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    231.0000 ,       2.0000 ,     282.4500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    231.0000 ,       3.0000 ,     282.1500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    231.0000 ,       4.0000 ,     281.9000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    231.0000 ,       5.0000 ,     281.7000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    231.0000 ,       6.0000 ,     281.8500 ,      76.3879 ,       0.0000 ,      41.0000 ,      41.0000 ,
    231.0000 ,       7.0000 ,     283.1000 ,      76.3879 ,     526.0000 ,     304.0000 ,     130.1426 ,
    231.0000 ,       8.0000 ,     284.9500 ,      76.3879 ,     883.0000 ,     522.0000 ,      60.3727 ,
    231.0000 ,       9.0000 ,     286.5500 ,      76.3879 ,     926.0000 ,     696.0000 ,      72.2910 ,
    231.0000 ,      10.0000 ,     287.9000 ,      76.3879 ,     936.0000 ,     808.0000 ,      84.9154 ,
    231.0000 ,      11.0000 ,     288.9500 ,      76.3879 ,     937.0000 ,     854.0000 ,      92.2445 ,
    231.0000 ,      12.0000 ,     289.7000 ,      76.3879 ,     943.0000 ,     834.0000 ,      87.0169 ,
    231.0000 ,      13.0000 ,     290.1500 ,      76.3879 ,     938.0000 ,     742.0000 ,      74.6763 ,
    231.0000 ,      14.0000 ,     290.2500 ,      76.3879 ,     908.0000 ,     585.0000 ,      61.6600 ,
    231.0000 ,      15.0000 ,     289.8500 ,      76.3879 ,     832.0000 ,     379.0000 ,      49.4126 ,
    231.0000 ,      16.0000 ,     288.9500 ,      76.3879 ,     624.0000 ,     152.0000 ,      37.7868 ,
    231.0000 ,      17.0000 ,     287.8000 ,      76.3879 ,       0.0000 ,       1.0000 ,       1.0000 ,
    231.0000 ,      18.0000 ,     286.8000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    231.0000 ,      19.0000 ,     286.0000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    231.0000 ,      20.0000 ,     285.2000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
    231.0000 ,      21.0000 ,     284.4000 ,      76.3385 ,       0.0000 ,       0.0000 ,       0.0000 ,
    231.0000 ,      22.0000 ,     283.6000 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    231.0000 ,      23.0000 ,     282.9500 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    231.0000 ,       0.0000 ,     282.4000 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    232.0000 ,       1.0000 ,     281.8500 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    232.0000 ,       2.0000 ,     281.4500 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    232.0000 ,       3.0000 ,     281.1500 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    232.0000 ,       4.0000 ,     280.9000 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    232.0000 ,       5.0000 ,     280.6500 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
    232.0000 ,       6.0000 ,     280.8000 ,      76.2892 ,       0.0000 ,      43.0000 ,      43.0000 ,
    232.0000 ,       7.0000 ,     281.9500 ,      76.2892 ,     528.0000 ,     306.0000 ,     129.6496 ,
    232.0000 ,       8.0000 ,     283.5500 ,      76.2892 ,     873.0000 ,     519.0000 ,      59.4736 ,
    232.0000 ,       9.0000 ,     284.9500 ,      76.2892 ,     905.0000 ,     689.0000 ,      76.1825 ,
    232.0000 ,      10.0000 ,     286.1500 ,      76.2892 ,     918.0000 ,     803.0000 ,      90.6018 ,
    232.0000 ,      11.0000 ,     287.1000 ,      76.2892 ,     918.0000 ,     848.0000 ,      98.6396 ,
    232.0000 ,      12.0000 ,     287.7500 ,      76.2892 ,     912.0000 ,     821.0000 ,      95.7830 ,
    232.0000 ,      13.0000 ,     288.1000 ,      76.2398 ,     897.0000 ,     725.0000 ,      84.3959 ,
    232.0000 ,      14.0000 ,     288.1500 ,      76.1905 ,     867.0000 ,     567.0000 ,      65.2451 ,
