 TIME                    	LPT3pin                  	LPT2pin                  	LPT1pin                  	LPT3mout                 	LPT2mout                 	LPT1mout                 	
  +1.0087500000000000E+02	  +4.4785169225660471E-01	  +1.4268370858623749E+00	  +3.5954912327922472E+00	  +2.9114341013306435E+04	  +4.3361336893372987E+04	  +4.5897034185872057E+04	
  +1.0100000000000000E+02	  +4.4709075331362613E-01	  +1.4232172738869804E+00	  +3.5863264390353287E+00	  +2.9028110525646145E+04	  +4.3247171250304011E+04	  +4.5779940971558543E+04	
  +1.0112500000000000E+02	  +4.4384639970041495E-01	  +1.4222301692527286E+00	  +3.5876395727861601E+00	  +2.8759657393452428E+04	  +4.3256644002548303E+04	  +4.5798377242172610E+04	
  +1.0125000000000000E+02	  +4.3749652160113389E-01	  +1.4183312548967772E+00	  +3.5848577283546574E+00	  +2.8234545393476961E+04	  +4.3191692876966372E+04	  +4.5787019936717028E+04	
  +1.0137500000000000E+02	  +4.3257689845218306E-01	  +1.4226842012910528E+00	  +3.6000268895292344E+00	  +2.7867739348783689E+04	  +4.3388748532309881E+04	  +4.5988944425932888E+04	
  +1.0150000000000000E+02	  +4.2714310223703744E-01	  +1.4245419956057310E+00	  +3.6105683279011060E+00	  +2.7437642948906629E+04	  +4.3506232802224215E+04	  +4.6139006613393278E+04	
  +1.0162500000000000E+02	  +4.2459272705517426E-01	  +1.4278191170626175E+00	  +3.6223262593114436E+00	  +2.7239948135304301E+04	  +4.3635837940935729E+04	  +4.6294226847497528E+04	
  +1.0175000000000000E+02	  +4.2555871649990307E-01	  +1.4305786778250404E+00	  +3.6292193424150154E+00	  +2.7350702200036656E+04	  +4.3728370809740212E+04	  +4.6385329162202979E+04	
  +1.0187500000000000E+02	  +4.2555871649990307E-01	  +1.4299500924894368E+00	  +3.6277949435429959E+00	  +2.7350702200036656E+04	  +4.3713153434692591E+04	  +4.6367524110664148E+04	
  +1.0200000000000000E+02	  +4.2549686328873798E-01	  +1.4302372196008060E+00	  +3.6279792502031980E+00	  +2.7343616427235145E+04	  +4.3713153434692591E+04	  +4.6368600369789703E+04	
  +1.0212500000000000E+02	  +4.1813076459214471E-01	  +1.4264267938089967E+00	  +3.6245528624187133E+00	  +2.6742575096024771E+04	  +4.3657258785481863E+04	  +4.6339466809078054E+04	
  +1.0225000000000000E+02	  +4.0686609804435292E-01	  +1.4311515295097916E+00	  +3.6492678090627599E+00	  +2.5917031736293640E+04	  +4.3925711684389651E+04	  +4.6685160825202300E+04	
  +1.0237500000000000E+02	  +3.9737169933459976E-01	  +1.4425101482440830E+00	  +3.6921991465020025E+00	  +2.5268611786547026E+04	  +4.4396016225100844E+04	  +4.7263931973219951E+04	
  +1.0250000000000000E+02	  +3.8746199556131028E-01	  +1.4514641957675927E+00	  +3.7277972130064727E+00	  +2.4545757334138252E+04	  +4.4782958938657401E+04	  +4.7749341068940928E+04	
  +1.0262500000000000E+02	  +3.8509535396100919E-01	  +1.4659899927329501E+00	  +3.7718507686811091E+00	  +2.4475186544937565E+04	  +4.5287133908617936E+04	  +4.8327312433320134E+04	
  +1.0275000000000000E+02	  +3.8672419808780656E-01	  +1.4737512044169532E+00	  +3.7927873174375768E+00	  +2.4663543058228181E+04	  +4.5519767052771567E+04	  +4.8597023393210140E+04	
  +1.0287500000000000E+02	  +3.8808880098146031E-01	  +1.4776376236597224E+00	  +3.8026135942140975E+00	  +2.4820848669436957E+04	  +4.5643695756563757E+04	  +4.8727524578450531E+04	
  +1.0300000000000000E+02	  +3.8878704607104203E-01	  +1.4810158925391215E+00	  +3.8115412716050261E+00	  +2.4901167992490984E+04	  +4.5755771493218912E+04	  +4.8842357874996422E+04	
  +1.0312500000000000E+02	  +3.8693548283968465E-01	  +1.4836098170535101E+00	  +3.8213105219828694E+00	  +2.4787564524160727E+04	  +4.5851804035983456E+04	  +4.8970985344746216E+04	
  +1.0325000000000000E+02	  +3.8197078024636200E-01	  +1.4878873840227052E+00	  +3.8389307304762030E+00	  +2.4410643099376226E+04	  +4.6033511277820944E+04	  +4.9215417825009790E+04	
  +1.0337500000000000E+02	  +3.7925718364663236E-01	  +1.4997650948733148E+00	  +3.8732351405228980E+00	  +2.4286760162766739E+04	  +4.6452265643898143E+04	  +4.9669911803231764E+04	
  +1.0350000000000000E+02	  +3.7584179446802896E-01	  +1.5076901272916328E+00	  +3.8997294102219993E+00	  +2.4076207130404364E+04	  +4.6742730994106809E+04	  +5.0021422175993364E+04	
  +1.0362500000000000E+02	  +3.7577707685687872E-01	  +1.5183760088737424E+00	  +3.9305677383951005E+00	  +2.4157248437232651E+04	  +4.7096422354120492E+04	  +5.0424942956454062E+04	
  +1.0375000000000000E+02	  +3.7767836982914849E-01	  +1.5256237031532791E+00	  +3.9507556540350994E+00	  +2.4374563275100445E+04	  +4.7314128702941438E+04	  +5.0676399998344248E+04	
  +1.0387500000000000E+02	  +3.7916213350206307E-01	  +1.5301986154360481E+00	  +3.9621572393383784E+00	  +2.4543571746195998E+04	  +4.7467232932298037E+04	  +5.0826985065263296E+04	
  +1.0400000000000000E+02	  +3.8010546885894547E-01	  +1.5345391228777931E+00	  +3.9739622361628872E+00	  +2.4650761966422506E+04	  +4.7602789248611851E+04	  +5.0979693726919977E+04	
  +1.0412500000000000E+02	  +3.8331972351192067E-01	  +1.5398864274498407E+00	  +3.9866400178057946E+00	  +2.4977401459681179E+04	  +4.7741160379950197E+04	  +5.1134667823090444E+04	
  +1.0425000000000000E+02	  +3.8914833807191224E-01	  +1.5451976540911176E+00	  +3.9958892109059794E+00	  +2.5558893844294409E+04	  +4.7879234069317426E+04	  +5.1248213529583110E+04	
  +1.0437500000000000E+02	  +3.9405290296144474E-01	  +1.5462422001927278E+00	  +3.9944435635342703E+00	  +2.6032809082423999E+04	  +4.7866236787488095E+04	  +5.1228704266607798E+04	
  +1.0450000000000000E+02	  +3.9923157479327559E-01	  +1.5510912676897668E+00	  +4.0029075369241509E+00	  +2.6533983744528439E+04	  +4.7990939295445372E+04	  +5.1319660724587200E+04	
  +1.0462500000000000E+02	  +4.0172296842560296E-01	  +1.5516549227580179E+00	  +4.0017524239078845E+00	  +2.6772503718970947E+04	  +4.7980268927829413E+04	  +5.1304118030467755E+04	
  +1.0475000000000000E+02	  +4.0228958486164107E-01	  +1.5544846050515309E+00	  +4.0085434691147590E+00	  +2.6835069247379612E+04	  +4.8074048596141445E+04	  +5.1384843482936209E+04	
  +1.0487500000000000E+02	  +4.0315348491093678E-01	  +1.5574897742196137E+00	  +4.0165827281973696E+00	  +2.6930349867897086E+04	  +4.8174839509792451E+04	  +5.1488554997708219E+04	
  +1.0500000000000000E+02	  +4.0377144496524314E-01	  +1.5601182322166420E+00	  +4.0236165003210953E+00	  +2.6998424022083433E+04	  +4.8255881202380049E+04	  +5.1579300013617227E+04	
  +1.0512500000000000E+02	  +3.9987619163494753E-01	  +1.5610887522155350E+00	  +4.0306654777533444E+00	  +2.6682745730710802E+04	  +4.8308577574580224E+04	  +5.1677560027592808E+04	
  +1.0525000000000000E+02	  +3.9153823847928348E-01	  +1.5651657713395042E+00	  +4.0495294302882048E+00	  +2.5982386551824675E+04	  +4.8513341041689629E+04	  +5.1945957413467375E+04	
  +1.0537500000000000E+02	  +3.8584957426844280E-01	  +1.5759946938138658E+00	  +4.0857604229827107E+00	  +2.5565185211984757E+04	  +4.8919702841254679E+04	  +5.2430696369809564E+04	
  +1.0550000000000000E+02	  +3.7906704921271345E-01	  +1.5835597453452697E+00	  +4.1140279504936244E+00	  +2.5016427196980592E+04	  +4.9221451889696582E+04	  +5.2811079809673392E+04	
  +1.0562500000000000E+02	  +3.7839498314474523E-01	  +1.5966551142068186E+00	  +4.1518978565352809E+00	  +2.5041410852478133E+04	  +4.9661304050080755E+04	  +5.3307102141040086E+04	
  +1.0575000000000000E+02	  +3.7995749821141284E-01	  +1.6032456159447444E+00	  +4.1701869381629555E+00	  +2.5214996236067429E+04	  +4.9858087505158612E+04	  +5.3532885122083477E+04	
  +1.0587500000000000E+02	  +3.8158686619835275E-01	  +1.6076467680642481E+00	  +4.1816443086053621E+00	  +2.5395498672410387E+04	  +4.9995649431200683E+04	  +5.3681922049482702E+04	
  +1.0600000000000000E+02	  +3.8266869573875606E-01	  +1.6119918796665427E+00	  +4.1928264731728113E+00	  +2.5515062229425384E+04	  +5.0130381618728265E+04	  +5.3823885020371737E+04	
  +1.0612500000000000E+02	  +3.6518840784640993E-01	  +1.6092246079760348E+00	  +4.2000000264232504E+00	  +2.3951714662274047E+04	  +5.0164770164243004E+04	  +5.3957802798674122E+04	
  +1.0625000000000000E+02	  +3.3926475936641565E-01	  +1.6280164463540061E+00	  +4.2776849908021353E+00	  +2.1697977694844536E+04	  +5.0974307294613507E+04	  +5.5013394495931323E+04	
  +1.0637500000000000E+02	  +3.1776453409072142E-01	  +1.6621571577592353E+00	  +4.3949977725903997E+00	  +1.9777870025596912E+04	  +5.2236233928950598E+04	  +5.6577783317077701E+04	
  +1.0650000000000000E+02	  +2.9884983332598181E-01	  +1.6979318202446074E+00	  +4.5147265966695773E+00	  +1.7986549433777742E+04	  +5.3514417744504775E+04	  +5.8173692833495246E+04	
  +1.0662500000000000E+02	  +2.9674575519625385E-01	  +1.7425884022817077E+00	  +4.6481214479889337E+00	  +1.7926104674400274E+04	  +5.4974177876174908E+04	  +5.9927254863812705E+04	
  +1.0675000000000000E+02	  +3.0403490019175394E-01	  +1.7700765560352396E+00	  +4.7213491677877490E+00	  +1.8803875417278403E+04	  +5.5827930315926198E+04	  +6.0871167874309969E+04	
  +1.0687500000000000E+02	  +3.0574508448982496E-01	  +1.7786014003719670E+00	  +4.7411388386789577E+00	  +1.9006928428271138E+04	  +5.6089054690883990E+04	  +6.1113255258516787E+04	
  +1.0700000000000000E+02	  +3.0988721542689129E-01	  +1.7961397086546123E+00	  +4.7852544893493176E+00	  +1.9494543534919969E+04	  +5.6641970251232284E+04	  +6.1689361797879923E+04	
  +1.0712500000000000E+02	  +3.0416922215406417E-01	  +1.8051690874834545E+00	  +4.8163536761603885E+00	  +1.8927337492589657E+04	  +5.6966030800339387E+04	  +6.2105855563526864E+04	
  +1.0725000000000000E+02	  +2.9655414601844488E-01	  +1.8322458593562374E+00	  +4.9002740659162098E+00	  +1.8193650036942396E+04	  +5.7881084181842591E+04	  +6.3205580167051572E+04	
  +1.0737500000000000E+02	  +2.9228987518429034E-01	  +1.8675808922974961E+00	  +5.0105322042701426E+00	  +1.7799872771403134E+04	  +5.9053553452135217E+04	  +6.4660700815501812E+04	
  +1.0750000000000000E+02	  +2.9015856014675712E-01	  +1.9047605950304394E+00	  +5.1196151840133162E+00	  +1.7605643956814791E+04	  +6.0268775532057967E+04	  +6.6087825097160501E+04	
  +1.0762500000000000E+02	  +2.9614453136853214E-01	  +1.9484164029246418E+00	  +5.2338319141210130E+00	  +1.8335048448165864E+04	  +6.1653694174171615E+04	  +6.7555744433739892E+04	
  +1.0775000000000000E+02	  +3.0222475343199223E-01	  +1.9731154267538906E+00	  +5.3019625571526445E+00	  +1.9051493197775344E+04	  +6.2424430280335953E+04	  +6.8447909326985275E+04	
  +1.0787500000000000E+02	  +3.0580271095613515E-01	  +1.9874829654001380E+00	  +5.3390807930227195E+00	  +1.9467303201444025E+04	  +6.2871841330367628E+04	  +6.8920134224428781E+04	
  +1.0800000000000000E+02	  +3.1077356469951534E-01	  +2.0071088043038414E+00	  +5.3900735647171443E+00	  +2.0038474588464414E+04	  +6.3483554012906527E+04	  +6.9576930045600806E+04	
  +1.0812500000000000E+02	  +3.1719796912997761E-01	  +2.0243628523502326E+00	  +5.4332797570926896E+00	  +2.0766599425052773E+04	  +6.4009444534440925E+04	  +7.0127340574626680E+04	
  +1.0825000000000000E+02	  +3.2584744928851567E-01	  +2.0430571234788522E+00	  +5.4801721664926548E+00	  +2.1730324884502843E+04	  +6.4571305174134570E+04	  +7.0725180638806225E+04	
  +1.0837500000000000E+02	  +3.3488296188180244E-01	  +2.0627376188510942E+00	  +5.5285932084735991E+00	  +2.2718935403488889E+04	  +6.5162682757453105E+04	  +7.1341311794928391E+04	
  +1.0850000000000000E+02	  +3.4389167814831323E-01	  +2.0815513084810520E+00	  +5.5737389192590001E+00	  +2.3688458877010242E+04	  +6.5725822331461430E+04	  +7.1912140093120659E+04	
  +1.0862500000000000E+02	  +3.4986378415289521E-01	  +2.0988261838213718E+00	  +5.6161127991828286E+00	  +2.4323382121177499E+04	  +6.6254113374372246E+04	  +7.2453011267587499E+04	
  +1.0875000000000000E+02	  +3.5418106721177289E-01	  +2.1149155912081397E+00	  +5.6589965380209719E+00	  +2.4779121419686337E+04	  +6.6753956626446234E+04	  +7.3003046088294272E+04	
  +1.0887500000000000E+02	  +3.5774165408438824E-01	  +2.1287152776489822E+00	  +5.6946858013738710E+00	  +2.5152874498073979E+04	  +6.7181897574632574E+04	  +7.3460308300924633E+04	
  +1.0900000000000000E+02	  +3.6146975472490073E-01	  +2.1432121240628947E+00	  +5.7319174805838990E+00	  +2.5542266587186234E+04	  +6.7632222330793185E+04	  +7.3938767405997176E+04	
  +1.0912500000000000E+02	  +3.6454194465363349E-01	  +2.1561564168672183E+00	  +5.7664191468707733E+00	  +2.5861730226504689E+04	  +6.8035646764478093E+04	  +7.4381735987002146E+04	
  +1.0925000000000000E+02	  +3.6700925524654499E-01	  +2.1690058581121532E+00	  +5.7999059946370135E+00	  +2.6117407019261489E+04	  +6.8438748624920321E+04	  +7.4813120437447200E+04	
  +1.0937500000000000E+02	  +3.6909243946187725E-01	  +2.1813651587066096E+00	  +5.8326243722237923E+00	  +2.6332674329627785E+04	  +6.8826280960251272E+04	  +7.5234243211299108E+04	
  +1.0950000000000000E+02	  +3.7216022711722785E-01	  +2.1942071712933839E+00	  +5.8663443877610932E+00	  +2.6648691474984022E+04	  +6.9228913171528373E+04	  +7.5668045888140085E+04	
  +1.0962500000000000E+02	  +3.7410741131825120E-01	  +2.2042282789350165E+00	  +5.8930787646262290E+00	  +2.6848679515969750E+04	  +6.9541345519384893E+04	  +7.6011383776573857E+04	
  +1.0975000000000000E+02	  +3.7775804564579568E-01	  +2.2168029438293058E+00	  +5.9256109283209666E+00	  +2.7222404945969734E+04	  +6.9931870859622155E+04	  +7.6430550894046959E+04	
  +1.0987500000000000E+02	  +3.8021059076164981E-01	  +2.2266757113350892E+00	  +5.9517854697287813E+00	  +2.7472629317177729E+04	  +7.0236857424407994E+04	  +7.6763305282596833E+04	
  +1.1000000000000000E+02	  +3.8357428019411743E-01	  +2.2382658053859936E+00	  +5.9817256837528099E+00	  +2.7814742853958865E+04	  +7.0596708097851442E+04	  +7.7149072595610269E+04	
  +1.1012500000000000E+02	  +3.8354128545878785E-01	  +2.2468101449971138E+00	  +6.0053067786426366E+00	  +2.7810901415135195E+04	  +7.0863920735358144E+04	  +7.7454377507294164E+04	
  +1.1025000000000000E+02	  +3.8304531013347415E-01	  +2.2580635433423111E+00	  +6.0378212695725484E+00	  +2.7759225005491811E+04	  +7.1244564113929955E+04	  +7.7882094974407635E+04	
  +1.1037500000000000E+02	  +3.8157242184504836E-01	  +2.2679530689089540E+00	  +6.0670823346110616E+00	  +2.7607734647653866E+04	  +7.1572463270391672E+04	  +7.8264264885514116E+04	
  +1.1050000000000000E+02	  +3.8055465179221570E-01	  +2.2788177341750084E+00	  +6.0990178085281661E+00	  +2.7501933155868581E+04	  +7.1931036631509458E+04	  +7.8682649364168858E+04	
  +1.1062500000000000E+02	  +3.8146331171977110E-01	  +2.2895458756580922E+00	  +6.1289516274214089E+00	  +2.7593207642358597E+04	  +7.2274248133343863E+04	  +7.9071046548689977E+04	
  +1.1075000000000000E+02	  +3.8389512507944962E-01	  +2.2997730879442320E+00	  +6.1559476170588390E+00	  +2.7840397844018880E+04	  +7.2590837132550936E+04	  +7.9415896702360842E+04	
  +1.1087500000000000E+02	  +3.8648540618274074E-01	  +2.3096161772195942E+00	  +6.1810710126936934E+00	  +2.8103008626152900E+04	  +7.2896387531155677E+04	  +7.9738821074796768E+04	
  +1.1100000000000000E+02	  +3.8908816745807967E-01	  +2.3181211378907021E+00	  +6.2050560273201745E+00	  +2.8366189897259035E+04	  +7.3161887890932325E+04	  +8.0036476799449229E+04	
  +1.1112500000000000E+02	  +3.8971189894834946E-01	  +2.3257103737328220E+00	  +6.2256795860293108E+00	  +2.8428864934438046E+04	  +7.3404462982570491E+04	  +8.0303178436259492E+04	
  +1.1125000000000000E+02	  +3.8871134081049641E-01	  +2.3336366136786242E+00	  +6.2476994990025760E+00	  +2.8327230251635519E+04	  +7.3655487820772832E+04	  +8.0602071717492610E+04	
  +1.1137500000000000E+02	  +3.8832845204227118E-01	  +2.3416898995162772E+00	  +6.2711554507135370E+00	  +2.8287913504192613E+04	  +7.3929761165570118E+04	  +8.0910421313417479E+04	
  +1.1150000000000000E+02	  +3.8710570656506432E-01	  +2.3476549330299172E+00	  +6.2909845749912492E+00	  +2.8163606312839162E+04	  +7.4130632514957688E+04	  +8.1160005658912894E+04	
  +1.1162500000000000E+02	  +3.8783155853549539E-01	  +2.3555298079361893E+00	  +6.3128246374396184E+00	  +2.8236696733174125E+04	  +7.4382946945321106E+04	  +8.1441022602208657E+04	
  +1.1175000000000000E+02	  +3.9043092648140848E-01	  +2.3644197679498151E+00	  +6.3347675079744414E+00	  +2.8499206307887740E+04	  +7.4651820259333806E+04	  +8.1730749150642441E+04	
  +1.1187500000000000E+02	  +3.9242229556555880E-01	  +2.3712791033464562E+00	  +6.3520454933895509E+00	  +2.8699862427931977E+04	  +7.4866273512336527E+04	  +8.1951192746035784E+04	
  +1.1200000000000000E+02	  +3.9415214025416623E-01	  +2.3778088725538686E+00	  +6.3691713590098642E+00	  +2.8873855489020461E+04	  +7.5068941437050744E+04	  +8.2171315376448125E+04	
  +1.1212500000000000E+02	  +3.9704515131479645E-01	  +2.3840585696618355E+00	  +6.3852245704593678E+00	  +2.9165014511941423E+04	  +7.5258724848133439E+04	  +8.2369673564428609E+04	
  +1.1225000000000000E+02	  +4.0270080974383021E-01	  +2.3927051345396735E+00	  +6.4035522970309975E+00	  +2.9731898432682865E+04	  +7.5506254054995370E+04	  +8.2602489780483840E+04	
  +1.1237500000000000E+02	  +4.0720763585349501E-01	  +2.3983631521329385E+00	  +6.4147819885215727E+00	  +3.0181758285477648E+04	  +7.5665286150498607E+04	  +8.2740041640445968E+04	
  +1.1250000000000000E+02	  +4.1217805279227621E-01	  +2.4048926664058836E+00	  +6.4283251828039809E+00	  +3.0675632423280222E+04	  +7.5849880403368938E+04	  +8.2906336434118391E+04	
  +1.1262500000000000E+02	  +4.1508750861228361E-01	  +2.4096410582318599E+00	  +6.4387648743353987E+00	  +3.0963647396494285E+04	  +7.5987942264078432E+04	  +8.3036832426748122E+04	
  +1.1275000000000000E+02	  +4.1650395157162440E-01	  +2.4143810166926141E+00	  +6.4509954498344069E+00	  +3.1103367056423209E+04	  +7.6134055537795997E+04	  +8.3193713275437854E+04	
  +1.1287500000000000E+02	  +4.1790842642933973E-01	  +2.4194564772949385E+00	  +6.4642079422752001E+00	  +3.1241756028943644E+04	  +7.6291135566036581E+04	  +8.3363365158411951E+04	
  +1.1300000000000000E+02	  +4.1920650818898764E-01	  +2.4242770400195042E+00	  +6.4767563362488856E+00	  +3.1369530406767859E+04	  +7.6440524755640115E+04	  +8.3524531579689370E+04	
  +1.1312500000000000E+02	  +4.2023533298920307E-01	  +2.4289838955187553E+00	  +6.4891080952901463E+00	  +3.1470286147893734E+04	  +7.6587729635059266E+04	  +8.3683088571132466E+04	
  +1.1325000000000000E+02	  +4.2133345557002161E-01	  +2.4343192961556825E+00	  +6.5031797547300609E+00	  +3.1577286649080321E+04	  +7.6754974318336390E+04	  +8.3865026310211077E+04	
  +1.1337500000000000E+02	  +4.2240567716063593E-01	  +2.4399766898672324E+00	  +6.5185007999141007E+00	  +3.1681579697851543E+04	  +7.6932830536770169E+04	  +8.4063133170769608E+04	
  +1.1350000000000000E+02	  +4.2335119423863005E-01	  +2.4453180389424607E+00	  +6.5328479079193045E+00	  +3.1773284614969918E+04	  +7.7101126860579374E+04	  +8.4248409582828506E+04	
  +1.1362500000000000E+02	  +4.2453194109366604E-01	  +2.4509349804529132E+00	  +6.5474716761397813E+00	  +3.1888494214819199E+04	  +7.7277057109875721E+04	  +8.4435037507915011E+04	
  +1.1375000000000000E+02	  +4.2558209221961024E-01	  +2.4551155584188020E+00	  +6.5588428689798794E+00	  +3.1991384452320868E+04	  +7.7407032841858716E+04	  +8.4582292778938980E+04	
  +1.1387500000000000E+02	  +4.2681811961031646E-01	  +2.4594964160606652E+00	  +6.5701878004248178E+00	  +3.2112387782205187E+04	  +7.7542469162313326E+04	  +8.4728040132717564E+04	
  +1.1400000000000000E+02	  +4.2786683102295053E-01	  +2.4633987331326734E+00	  +6.5803173801335841E+00	  +3.2214970829713660E+04	  +7.7663403885111795E+04	  +8.4858167977963210E+04	
