 TIME                    	HPT_powerMW              	LPT_powerMW              	P1_powerMW               	P2_powerMW               	P3_powerMW               	Wnet_MW                  	Wgross_MW                	eta_net                  	eta_gross                	eta_CHP                  	m_fuel_h                 	
  +9.4375000000000000E+01	  +9.7966418792814931E+00	  +5.2609887777343776E+00	  +2.0270668881089415E-04	  +4.4930287344062802E-03	  +9.1194790154541905E-02	  +1.3465566118294300E+01	  +1.5057630657015871E+01	  +2.5049455255914438E-01	  +2.8011109379988186E-01	  +7.9240446872666570E-01	  +1.5984250948615183E+04	
  +9.4500000000000000E+01	  +9.7491084012046514E+00	  +5.2282152431010722E+00	  +1.9879249906577952E-04	  +4.4481927624221793E-03	  +9.0288807807122631E-02	  +1.3394149066113403E+01	  +1.4977323644305725E+01	  +2.5029086511809695E-01	  +2.7987498672618322E-01	  +7.9247301487590782E-01	  +1.5912414638292465E+04	
  +9.4625000000000000E+01	  +9.7032325763064833E+00	  +5.1968308419197768E+00	  +1.9550938832892838E-04	  +4.4047400588652892E-03	  +8.9418778442296593E-02	  +1.3325439951303091E+01	  +1.4900063418226258E+01	  +2.5009681557959451E-01	  +2.7964993474515532E-01	  +7.9247782858793103E-01	  +1.5843070431828592E+04	
  +9.4750000000000000E+01	  +9.6595056677740505E+00	  +5.1681256387824384E+00	  +1.9311277243252376E-04	  +4.3654838103773718E-03	  +8.8593590964310034E-02	  +1.3261031207108434E+01	  +1.4827631306556491E+01	  +2.4992932365672199E-01	  +2.7945487843301464E-01	  +7.9258849654151631E-01	  +1.5777058704990233E+04	
  +9.4875000000000000E+01	  +9.6160508319835074E+00	  +5.1390880371890022E+00	  +1.9054236881903020E-04	  +4.3257657296988028E-03	  +8.7779380430728263E-02	  +1.3196558862578939E+01	  +1.4755138869172512E+01	  +2.4975374157162156E-01	  +2.7925091520900691E-01	  +7.9264052929147755E-01	  +1.5711391639989622E+04	
  +9.5000000000000000E+01	  +9.5750896383408808E+00	  +5.1118153091559240E+00	  +1.8823759117835308E-04	  +4.2885041938401690E-03	  +8.7015882700764394E-02	  +1.3135871090709919E+01	  +1.4686904947496805E+01	  +2.4966502225564507E-01	  +2.7914452153665004E-01	  +7.9294464788997510E-01	  +1.5644696183662181E+04	
  +9.5125000000000000E+01	  +9.5351253056079130E+00	  +5.0850422801342754E+00	  +1.8563685041396623E-04	  +4.2518333085522688E-03	  +8.6273542514241977E-02	  +1.3076510915762082E+01	  +1.4620167585742189E+01	  +2.4949939807505603E-01	  +2.7895231655427688E-01	  +7.9299779553995653E-01	  +1.5584337210866257E+04	
  +9.5250000000000000E+01	  +9.4970066353078160E+00	  +5.0592049050758483E+00	  +1.8286305611621450E-04	  +4.2168351929669440E-03	  +8.5568293803096523E-02	  +1.3019619193498334E+01	  +1.4556211540383662E+01	  +2.4933384794840657E-01	  +2.7876055213099238E-01	  +7.9304100177767356E-01	  +1.5526837246724715E+04	
  +9.5375000000000000E+01	  +9.4602681195439331E+00	  +5.0342658396194189E+00	  +1.8017400623446879E-04	  +4.1831763559737958E-03	  +8.4891090688186163E-02	  +1.2964751566301661E+01	  +1.4494533959163352E+01	  +2.4917388022641046E-01	  +2.7857527776048807E-01	  +7.9307327328900556E-01	  +1.5471329736866290E+04	
  +9.5500000000000000E+01	  +9.4249654286644073E+00	  +5.0102918884943435E+00	  +1.7758412992840693E-04	  +4.1506227525642207E-03	  +8.4256119353092879E-02	  +1.2912005691830851E+01	  +1.4435257317158753E+01	  +2.4901967246454063E-01	  +2.7839695356814337E-01	  +7.9310424553247771E-01	  +1.5417927871689782E+04	
  +9.5625000000000000E+01	  +9.3912672813216531E+00	  +4.9874746116875039E+00	  +1.7534793223623904E-04	  +4.1191498765204230E-03	  +8.3633222127039830E-02	  +1.2861732755766026E+01	  +1.4378741893009158E+01	  +2.4888863683332699E-01	  +2.7824442764330770E-01	  +7.9310931353519443E-01	  +1.5365983791453962E+04	
  +9.5750000000000000E+01	  +9.3587733295658708E+00	  +4.9657379215712423E+00	  +1.7356033098622032E-04	  +4.0896712559545835E-03	  +8.3040755455284734E-02	  +1.2813486537685398E+01	  +1.4324511251137112E+01	  +2.4875004465086098E-01	  +2.7808378327338301E-01	  +7.9310657481298941E-01	  +1.5316872876997577E+04	
  +9.5875000000000000E+01	  +9.3269492450165696E+00	  +4.9446595744150326E+00	  +1.7182273287639593E-04	  +4.0611772443550301E-03	  +8.2463609511271380E-02	  +1.2766420988948788E+01	  +1.4271608819431600E+01	  +2.4861796926683805E-01	  +2.7793054967631492E-01	  +7.9313765578792483E-01	  +1.5268719096576708E+04	
  +9.6000000000000000E+01	  +9.2962506482111582E+00	  +4.9242540890081639E+00	  +1.7015262210235394E-04	  +4.0336984626476663E-03	  +8.1908346735524162E-02	  +1.2720953285459148E+01	  +1.4220504737219326E+01	  +2.4848862185634915E-01	  +2.7778056761614561E-01	  +7.9315872615468652E-01	  +1.5222259059525586E+04	
  +9.6125000000000000E+01	  +9.2665554940927262E+00	  +4.9030473024675318E+00	  +1.7000043875509878E-04	  +4.0080418807314673E-03	  +8.1376038582258350E-02	  +1.2675643844092662E+01	  +1.4169602796560257E+01	  +2.4833260320560754E-01	  +2.7760123210618209E-01	  +7.9319049085311610E-01	  +1.5177570024076331E+04	
  +9.6250000000000000E+01	  +9.2272423625047644E+00	  +4.8743168921918425E+00	  +1.7070041616135958E-04	  +3.9742136332894676E-03	  +8.0661160395835055E-02	  +1.2615077862226190E+01	  +1.4101559254696609E+01	  +2.4813882806569806E-01	  +2.7737794610345107E-01	  +7.9331524532952147E-01	  +1.5116845240379809E+04	
  +9.6375000000000000E+01	  +9.1817991201404006E+00	  +4.8405939612700877E+00	  +1.7105754389081526E-04	  +3.9330737649589343E-03	  +7.9857712225550936E-02	  +1.2544588114088482E+01	  +1.4022393081410490E+01	  +2.4780077559196947E-01	  +2.7699274377343475E-01	  +7.9301794329330566E-01	  +1.5052883600765465E+04	
  +9.6500000000000000E+01	  +9.1398722002633264E+00	  +4.8093367942725616E+00	  +1.7183060293062626E-04	  +3.8982411949909875E-03	  +7.9116118763862459E-02	  +1.2479420523576694E+01	  +1.3949208994535889E+01	  +2.4763287097942432E-01	  +2.7679832286146155E-01	  +7.9332701328458954E-01	  +1.4984839137043920E+04	
  +9.6625000000000000E+01	  +9.0954578118295686E+00	  +4.7778878560669087E+00	  +1.7082198742833662E-04	  +3.8579016095101754E-03	  +7.8332698322626085E-02	  +1.2411885821379220E+01	  +1.3873345667896476E+01	  +2.4733242922092652E-01	  +2.7645503147894412E-01	  +7.9306302659729377E-01	  +1.4921849902006163E+04	
  +9.6750000000000000E+01	  +9.0635616373226000E+00	  +4.7537069614150935E+00	  +1.6895712329903406E-04	  +3.8263371633756454E-03	  +7.7782018678983933E-02	  +1.2361942157194832E+01	  +1.3817268598737694E+01	  +2.4719792266239066E-01	  +2.7629963407394770E-01	  +7.9281875978113792E-01	  +1.4869893178947041E+04	
  +9.6875000000000000E+01	  +9.0409085181300917E+00	  +4.7356976802958890E+00	  +1.6860616112598413E-04	  +3.8083047001468990E-03	  +7.7378314593629413E-02	  +1.2325725875673971E+01	  +1.3776606198425981E+01	  +2.4703803096311722E-01	  +2.7611726099882411E-01	  +7.9296133599373808E-01	  +1.4835925576544287E+04	
  +9.7000000000000000E+01	  +9.0104082950367985E+00	  +4.7184139540406651E+00	  +1.6622640327212455E-04	  +3.7799646314738491E-03	  +7.6847107441918014E-02	  +1.2283226055540720E+01	  +1.3728822249077464E+01	  +2.4697518715976907E-01	  +2.7604136153788689E-01	  +7.9307285439446140E-01	  +1.4788532484482956E+04	
  +9.7125000000000000E+01	  +8.9866312454201154E+00	  +4.6982657037634841E+00	  +1.6583437322507201E-04	  +3.7603519336904508E-03	  +7.6427141638458443E-02	  +1.2244089259114403E+01	  +1.3684896949183599E+01	  +2.4678537830978051E-01	  +2.7582553502055290E-01	  +7.9301068121390650E-01	  +1.4752751276706091E+04	
  +9.7250000000000000E+01	  +8.9557620098949133E+00	  +4.6748197471525934E+00	  +1.6468493279071051E-04	  +3.7328426054750231E-03	  +7.5891791338036946E-02	  +1.2195713194354083E+01	  +1.3630581757047505E+01	  +2.4661284099303293E-01	  +2.7562770933720082E-01	  +7.9304458723225879E-01	  +1.4704744218519476E+04	
  +9.7375000000000000E+01	  +8.9237046004311562E+00	  +4.6513697773454297E+00	  +1.6345076789162023E-04	  +3.7049892485135688E-03	  +7.5336478061030804E-02	  +1.2146282513729238E+01	  +1.3575074377776588E+01	  +2.4643742979936087E-01	  +2.7542636483327521E-01	  +7.9310453415239002E-01	  +1.4655568372969996E+04	
  +9.7500000000000000E+01	  +8.8922214622681413E+00	  +4.6283397515470535E+00	  +1.6228626699640549E-04	  +3.6779092336976060E-03	  +7.4792413687465559E-02	  +1.2097735744164332E+01	  +1.3520561213815196E+01	  +2.4626033226186919E-01	  +2.7522322914741981E-01	  +7.9318738002980815E-01	  +1.4607489777482817E+04	
  +9.7625000000000000E+01	  +8.8606190422188380E+00	  +4.6026820564753459E+00	  +1.6110404449048502E-04	  +3.6508188734030874E-03	  +7.4248561368090618E-02	  +1.2046716552967379E+01	  +1.3463301098694183E+01	  +2.4603611620581628E-01	  +2.7496773075616882E-01	  +7.9322896310859059E-01	  +1.4559142186818424E+04	
  +9.7750000000000000E+01	  +8.8345035043197289E+00	  +4.5846069016680877E+00	  +1.5983142594456253E-04	  +3.6290202196627630E-03	  +7.3799827214175467E-02	  +1.2007369554415231E+01	  +1.3419110405987817E+01	  +2.4589431032816308E-01	  +2.7480480912528626E-01	  +7.9329719790691888E-01	  +1.4519957853478367E+04	
  +9.7875000000000000E+01	  +8.8120191508616532E+00	  +4.5700150713238896E+00	  +1.5862072730253468E-04	  +3.6098052269045765E-03	  +7.3413581935866820E-02	  +1.1974366992865926E+01	  +1.3382034222185546E+01	  +2.4579365793283897E-01	  +2.7468835254615681E-01	  +7.9330142097539036E-01	  +1.4485978952770391E+04	
  +9.8000000000000000E+01	  +8.7899961127815338E+00	  +4.5556907278697008E+00	  +1.5746240252593376E-04	  +3.5908462206625173E-03	  +7.3037242274359551E-02	  +1.1942011160778316E+01	  +1.3345686840651231E+01	  +2.4570087877441463E-01	  +2.7458080054100686E-01	  +7.9330952015609690E-01	  +1.4452291788874632E+04	
  +9.8125000000000000E+01	  +8.7690891759376939E+00	  +4.5414519621775051E+00	  +1.5625757638758266E-04	  +3.5729502716851623E-03	  +7.2680346557118414E-02	  +1.1910718425339006E+01	  +1.3310541138115198E+01	  +2.4560017274643228E-01	  +2.7446465327523190E-01	  +7.9333220955149564E-01	  +1.4420331634385335E+04	
  +9.8250000000000000E+01	  +8.7484130613898188E+00	  +4.5338466441026153E+00	  +1.5414562787254013E-04	  +3.5546780598074007E-03	  +7.2328740545672524E-02	  +1.1885599927133175E+01	  +1.3282259705492436E+01	  +2.4562210113685701E-01	  +2.7448480150007570E-01	  +7.9348348698123394E-01	  +1.4388635928100581E+04	
  +9.8375000000000000E+01	  +8.7286227577290898E+00	  +4.5204013590888659E+00	  +1.5273825109215800E-04	  +3.5374934027050551E-03	  +7.1990448538605090E-02	  +1.1856009092962998E+01	  +1.3249024116817955E+01	  +2.4553120820695068E-01	  +2.7437975742580623E-01	  +7.9341452353162745E-01	  +1.4358126694212373E+04	
  +9.8500000000000000E+01	  +8.7102457641199003E+00	  +4.5043564394541145E+00	  +1.5147138196976409E-04	  +3.5218618112492421E-03	  +7.1678363637860218E-02	  +1.1825325456068642E+01	  +1.3214602203574014E+01	  +2.4537559917136118E-01	  +2.7420310295554046E-01	  +7.9336475180792743E-01	  +1.4330049397547051E+04	
  +9.8625000000000000E+01	  +8.6913737168312988E+00	  +4.4921580438136726E+00	  +1.5100181563772457E-04	  +3.5064346497289309E-03	  +7.1359217581143733E-02	  +1.1797663595938612E+01	  +1.3183531760644970E+01	  +2.4529968637861871E-01	  +2.7411497030327742E-01	  +7.9343549382552414E-01	  +1.4300952815482644E+04	
  +9.8750000000000000E+01	  +8.6734469544007968E+00	  +4.4778372397704658E+00	  +1.4996618230622320E-04	  +3.4910701673397525E-03	  +7.1058041236595690E-02	  +1.1768926604926518E+01	  +1.3151284194171263E+01	  +2.4517046974008327E-01	  +2.7396776543925372E-01	  +7.9343196660448478E-01	  +1.4273637192241369E+04	
  +9.8875000000000000E+01	  +8.6563108048975579E+00	  +4.4673842235912504E+00	  +1.4908797334557331E-04	  +3.4767797377406851E-03	  +7.0769512020546529E-02	  +1.1744369683881459E+01	  +1.3123695028488807E+01	  +2.4510999050368398E-01	  +2.7389709711036753E-01	  +7.9348242917436884E-01	  +1.4247368542744232E+04	
  +9.9000000000000000E+01	  +8.6398395451444934E+00	  +4.4566711430562442E+00	  +1.4824907816341000E-04	  +3.4628429563604854E-03	  +7.0492875128076032E-02	  +1.1720166048934322E+01	  +1.3096510688200736E+01	  +2.4503908019497200E-01	  +2.7381497151161321E-01	  +7.9348995902325847E-01	  +1.4222121008110196E+04	
  +9.9125000000000000E+01	  +8.6241808718038762E+00	  +4.4464958574583617E+00	  +1.4744949597015361E-04	  +3.4496607175398238E-03	  +7.0230268650395875E-02	  +1.1697164415358499E+01	  +1.3070676729262237E+01	  +2.4497140879268461E-01	  +2.7373660645796738E-01	  +7.9350292713459802E-01	  +1.4198130152818634E+04	
  +9.9250000000000000E+01	  +8.6082981216331618E+00	  +4.4361263798161881E+00	  +1.4671842712406569E-04	  +3.4362675580422277E-03	  +6.9964776947233465E-02	  +1.1673789064665256E+01	  +1.3044424501449351E+01	  +2.4490386193832378E-01	  +2.7365835715136300E-01	  +7.9351072303863079E-01	  +1.4173665084399237E+04	
  +9.9375000000000000E+01	  +8.5926785923939040E+00	  +4.4257162180034912E+00	  +1.4602204251655846E-04	  +3.4231886520981534E-03	  +6.9704187538412524E-02	  +1.1650609270947930E+01	  +1.3018394810397394E+01	  +2.4483214256788249E-01	  +2.7357552039549826E-01	  +7.9352439718447898E-01	  +1.4149665156249634E+04	
  +9.9500000000000000E+01	  +8.5774663345997499E+00	  +4.4155385769502278E+00	  +1.4535279079079815E-04	  +3.4104931906599046E-03	  +6.9451017789484051E-02	  +1.1627998243001139E+01	  +1.2993004911549978E+01	  +2.4476067842195742E-01	  +2.7349304931353402E-01	  +7.9353501953310990E-01	  +1.4126327401430208E+04	
  +9.9625000000000000E+01	  +8.5627055616028898E+00	  +4.4056340610496472E+00	  +1.4469300584443940E-04	  +3.3981975715020249E-03	  +6.9205617343583700E-02	  +1.1606032003258447E+01	  +1.2968339622652538E+01	  +2.4469086572392557E-01	  +2.7341250208321288E-01	  +7.9354942715821186E-01	  +1.4103664379269652E+04	
  +9.9750000000000000E+01	  +8.5489912110521384E+00	  +4.3965206502986094E+00	  +1.4402479919012641E-04	  +3.3868405077107271E-03	  +6.8978149980299414E-02	  +1.1585702561457191E+01	  +1.2945511861350747E+01	  +2.4462560674497164E-01	  +2.7333721687645751E-01	  +7.9356653014538836E-01	  +1.4082715872574418E+04	
  +9.9875000000000000E+01	  +8.5361185819371883E+00	  +4.3881423894756511E+00	  +1.4337200160668899E-04	  +3.3761496848593725E-03	  +6.8764815611942684E-02	  +1.1566778970702984E+01	  +1.2924260971412837E+01	  +2.4456823958354268E-01	  +2.7327087011023082E-01	  +7.9357875828948854E-01	  +1.4063011684604940E+04	
  +1.0000000000000000E+02	  +8.5236535344339934E+00	  +4.3800783400015462E+00	  +1.4274592013048255E-04	  +3.3657758631117341E-03	  +6.8558497694039378E-02	  +1.1548498369462434E+01	  +1.2903731874435541E+01	  +2.4451472351738610E-01	  +2.7320889094665529E-01	  +7.9359107003999385E-01	  +1.4043858993880831E+04	
  +1.0012500000000000E+02	  +8.5116906288754084E+00	  +4.3742977049401324E+00	  +1.4274592013048255E-04	  +3.3586196063815970E-03	  +6.8360934723114261E-02	  +1.1532713430209325E+01	  +1.2885988333815542E+01	  +2.4450004265067116E-01	  +2.7319023543592597E-01	  +7.9397763153523715E-01	  +1.4025505401100529E+04	
  +1.0025000000000000E+02	  +8.4972160119920677E+00	  +4.3654870672141737E+00	  +1.4231580831777852E-04	  +3.3440960073760329E-03	  +6.8123493792658044E-02	  +1.1511983856238102E+01	  +1.2862703079206241E+01	  +2.4445393358477543E-01	  +2.7313609917382903E-01	  +7.9364009873210961E-01	  +1.4002935882087155E+04	
  +1.0037500000000000E+02	  +8.4977607582547847E+00	  +4.3669180360550230E+00	  +1.4256219087306415E-04	  +3.3431154616785142E-03	  +6.8062769600316542E-02	  +1.1513817312351247E+01	  +1.2864678794309809E+01	  +2.4446491886328783E-01	  +2.7314682631619513E-01	  +7.9357633959343954E-01	  +1.4004536723366375E+04	
  +1.0050000000000000E+02	  +8.4745901984558181E+00	  +4.3502599083676632E+00	  +1.4207816931002614E-04	  +3.3243387756068830E-03	  +6.7754075574166767E-02	  +1.1478266652873959E+01	  +1.2824850106823481E+01	  +2.4436481817000072E-01	  +2.7303270251408118E-01	  +7.9352746191807599E-01	  +1.3967014642545826E+04	
  +1.0062500000000000E+02	  +8.4755349497355184E+00	  +4.3548507527840137E+00	  +1.4180204337658567E-04	  +3.3201003887370676E-03	  +6.7715305445854898E-02	  +1.1483287645177407E+01	  +1.2830385702519532E+01	  +2.4442762104501262E-01	  +2.7310128869530220E-01	  +7.9362646003075032E-01	  +1.3969534065521837E+04	
  +1.0075000000000000E+02	  +8.4549761047028902E+00	  +4.3374718247880368E+00	  +1.4159359042536379E-04	  +3.3088931800809127E-03	  +6.7434124883091556E-02	  +1.1449406986053596E+01	  +1.2792447929490926E+01	  +2.4426936212017622E-01	  +2.7292270241582012E-01	  +7.9365015963944785E-01	  +1.3937341880442740E+04	
  +1.0087500000000000E+02	  +8.4551197064648704E+00	  +4.3380936681177555E+00	  +1.4159359042536379E-04	  +3.3086782650678629E-03	  +6.7384022965589652E-02	  +1.1450141171785390E+01	  +1.2793213374582626E+01	  +2.4424602790034960E-01	  +2.7289546075842913E-01	  +7.9353912188376741E-01	  +1.3939567202728251E+04	
  +1.0100000000000000E+02	  +8.4359490779855406E+00	  +4.3254172401320750E+00	  +1.4066289813664649E-04	  +3.2934396208195945E-03	  +6.7124946910172345E-02	  +1.1421726541819639E+01	  +1.2761366318117616E+01	  +2.4418694224786497E-01	  +2.7282731806933880E-01	  +7.9366357815463628E-01	  +1.3908339393742555E+04	
  +1.0112500000000000E+02	  +8.4368559081917240E+00	  +4.3322860849816553E+00	  +1.3661436800515374E-04	  +3.2909461899648675E-03	  +6.7080878075453002E-02	  +1.1428770199085960E+01	  +1.2769141993173379E+01	  +2.4430010400538552E-01	  +2.7295174044546638E-01	  +7.9395542410482212E-01	  +1.3910470091925950E+04	
  +1.0125000000000000E+02	  +8.4439275502999269E+00	  +4.3394572690238817E+00	  +1.2988683672600753E-04	  +3.2910470877127421E-03	  +6.7152326832275552E-02	  +1.1441530402710388E+01	  +1.2783384819323810E+01	  +2.4444617024479517E-01	  +2.7311464042510536E-01	  +7.9427269585988225E-01	  +1.3917679773933613E+04	
  +1.0137500000000000E+02	  +8.4760660130643579E+00	  +4.3700512494211203E+00	  +1.2496237150164827E-04	  +3.3267186261612858E-03	  +6.7739354528975143E-02	  +1.1497433604262957E+01	  +1.2846117262485478E+01	  +2.4466354237338239E-01	  +2.7336331422850912E-01	  +7.9389496132214621E-01	  +1.3973255791576483E+04	
  +1.0150000000000000E+02	  +8.5063178583881278E+00	  +4.3976939598262863E+00	  +1.1951357254714842E-04	  +3.3460665443887220E-03	  +6.8208557700185232E-02	  +1.1549103912357564E+01	  +1.2904011818214414E+01	  +2.4498581129104580E-01	  +2.7372684739739023E-01	  +7.9408588233667321E-01	  +1.4017588766735849E+04	
  +1.0162500000000000E+02	  +8.5389653139408637E+00	  +4.4209949980953880E+00	  +1.1739037215798256E-04	  +3.3685784556596989E-03	  +6.8750798763709528E-02	  +1.1598951190000253E+01	  +1.2959960312036252E+01	  +2.4514142675590722E-01	  +2.7390607215689389E-01	  +7.9354834887955827E-01	  +1.4069153558757191E+04	
  +1.0175000000000000E+02	  +8.5544314263819778E+00	  +4.4351317303891733E+00	  +1.1748789137502979E-04	  +3.3835332018890742E-03	  +6.9009522109380883E-02	  +1.1625347352211655E+01	  +1.2989563156771151E+01	  +2.4532382979926820E-01	  +2.7411218645714958E-01	  +7.9408410094686632E-01	  +1.4090686756515881E+04	
  +1.0187500000000000E+02	  +8.5538305577749831E+00	  +4.4363887151335053E+00	  +1.1748789137502979E-04	  +3.3853353706087674E-03	  +6.8964279657018304E-02	  +1.1625976952990536E+01	  +1.2990219272908487E+01	  +2.4536926086259184E-01	  +2.7416194908391417E-01	  +7.9420143247623820E-01	  +1.4088840787935438E+04	
  +1.0200000000000000E+02	  +8.5485912743187047E+00	  +4.4328570531982523E+00	  +1.1808110917707134E-04	  +3.3856559454141610E-03	  +6.8985811209049661E-02	  +1.1618062901327981E+01	  +1.2981448327516954E+01	  +2.4538628300903950E-01	  +2.7418248465492373E-01	  +7.9454367673186355E-01	  +1.4078273551705817E+04	
